"1555","Democratic yes environment","460.17","false"
"1556","Energy under condition food forget","188.62","false"
"1557","Participant explain fall must prove","370.15","false"
"1558","Anyone performance up evidence mind","314.99","false"
"1559","Against certainly another buy","122.39","true"
"1560","Use right church executive pattern","156.71","false"
"1561","Throw standard get","176.78","true"
"1562","Management build until","98.51","true"
"1563","Son moment skin","312.76","true"
"1564","Red nature my","493.16","false"
"1565","Effort former like agreement include","382.56","false"
"1566","Skin ready per political","159.54","false"
"1567","Time nearly under","136.46","false"
"1568","Charge same behind cultural side","209.67","false"
"1569","Dark Mrs film","259.23","true"
"1570","Station past serious cause","485.92","true"
"1571","Democrat behind skill","388.13","false"
"1572","Material training simple","411.15","false"
"1573","Behind minute standard","312.36","true"
"1574","We behavior safe stop cold","155.25","true"
"1575","Skin dog who","63.21","true"
"1576","Reason never","156.93","true"
"1577","Certain though","56.30","true"
"1578","Good father you future specific","462.62","false"
"1579","Million act man happy night","500.89","false"
"1580","Continue want answer","73.89","true"
"1581","Voice degree trial follow space","107.22","true"
"1582","Difficult huge realize year","357.72","false"
"1583","Until skill century pass commercial","350.25","true"
"1584","Camera new fish production exist","352.07","true"
"1585","Write life without wind","445.49","false"
"1586","Miss into radio figure","212.77","true"
"1587","Once station assume","315.80","true"
"1588","Alone her","121.17","false"
"1589","Dream ability itself","343.49","false"
"1590","Would take inside research her","34.64","false"
"1591","Perform listen size","366.89","true"
"1592","Account budget same lawyer","191.72","true"
"1593","Morning hold listen","196.56","true"
"1594","International table","251.63","false"
"1595","Travel management mean big wall","427.76","false"
"1596","Nature drop sport really hair","434.46","false"
"1597","Wish learn edge body","281.54","true"
"1598","Former ground","72.72","false"
"1599","True light","149.43","false"
"1600","People feeling add","432.27","false"
"1601","Try new street line","477.22","true"
"1602","Accept manage Mrs at","22.35","true"
"1603","Choose interesting fine for","262.27","true"
"1604","Common those social your","358.09","false"
"1605","Chance statement those whether","10.39","false"
"1606","Play hard could","199.97","true"
"1607","Break painting budget Congress","68.18","false"
"1608","Head popular great","422.82","true"
"1609","Control add exactly show","123.43","false"
"1610","Page reach central once pull","443.67","true"
"1611","Trade rest budget","38.85","false"
"1612","Also police every","252.55","true"
"1613","Oil soldier as police","462.20","false"
"1614","Get democratic","334.45","true"
"1615","Onto safe whatever third","283.20","false"
"1616","Hour body similar position media","351.76","false"
"1617","Right standard daughter Mr impact","89.20","true"
"1618","Challenge care break bad time","96.29","true"
"1619","Fire though safe use","323.17","false"
"1620","Daughter American wall social","428.82","false"
"1621","Human physical","66.95","true"
"1622","Team study late certainly itself","50.56","false"
"1623","Ever fill bit local","456.71","true"
"1624","Walk attention expect similar","277.44","false"
"1625","Response Congress","445.95","true"
"1626","Tough mission speak","385.16","false"
"1627","Effort find cultural with","471.19","true"
"1628","Though rich","252.30","true"
"1629","Catch which","266.93","true"
"1630","Enjoy approach hotel","439.03","true"
"1631","Long maybe number think","180.66","true"
"1632","Person clearly","232.40","true"
"1633","In television music","180.68","false"
"1634","Little project outside behind","196.16","false"
"1635","Wish wife growth","352.89","true"
"1636","Control number soldier stop apply","193.58","false"
"1637","Particularly cover second way yard","488.91","true"
"1638","Woman season woman management","391.43","false"
"1639","Identify property","82.74","true"
"1640","Road camera it research part","131.20","true"
"1641","Alone name program","155.98","false"
"1642","Rock floor minute media rule","221.35","true"
"1643","Return heavy","62.64","true"
"1644","Air air strategy again","37.76","true"
"1645","The then","74.68","false"
"1646","Me however","295.16","false"
"1647","Piece son training card want","441.38","true"
"1648","Experience call treatment dream","454.92","false"
"1649","Since live claim","302.78","true"
"1650","Lot will other describe organization","452.84","false"
"1651","Interesting commercial thousand same","365.64","false"
"1652","Offer write per","338.13","true"
"1653","Speech interesting skin","224.96","false"
"1654","Bit from none health","184.43","false"
"1655","Lot behavior movement woman","52.65","true"
"1656","Act too local experience","480.50","false"
"1657","Author democratic section agree","448.39","false"
"1658","About factor example then","127.97","false"
"1659","Production several magazine sign act","307.83","false"
"1660","Happen worry choose market","454.61","false"
"1661","President thought","219.53","true"
"1662","Role until truth especially","139.67","true"
"1663","Age without","361.21","true"
"1664","Ground food value","370.64","false"
"1665","Note our song similar","57.79","true"
"1666","According candidate total","183.13","true"
"1667","City worry role trouble","93.75","false"
"1668","Doctor fly seat","281.97","true"
"1669","All time","201.56","false"
"1670","Lawyer reach later surface","216.74","true"
"1671","Step home hotel put everyone","130.72","true"
"1672","Method establish wonder decide","137.58","false"
"1673","World individual treat word memory","186.92","true"
"1674","Because skill send brother","26.66","false"
"1675","Year either career","490.07","false"
"1676","Education woman never body","341.23","true"
"1677","New for people wide live","119.82","true"
"1678","Around summer trouble","385.44","true"
"1679","Attack teacher interest","194.43","true"
"1680","Then sure","348.41","true"
"1681","Town guy them","115.78","true"
"1682","Let notice describe","392.89","true"
"1683","Between loss goal sea","384.02","true"
"1684","Trial southern west","197.34","true"
"1685","Simple federal peace modern","96.98","true"
"1686","Form late billion","336.14","true"
"1687","May growth","348.65","false"
"1688","Piece pass bed","82.78","false"
"1689","Too community enough pick","273.98","true"
"1690","Race two region","39.07","true"
"1691","Music police news information","321.33","true"
"1692","Learn address edge","233.47","false"
"1693","Everything very","252.80","true"
"1694","Public child red international","378.28","true"
"1695","Growth who performance","160.92","false"
"1696","Investment south send entire","297.92","true"
"1697","Produce artist yet public spend","299.12","false"
"1698","Whose generation cold collection attention","187.74","true"
"1699","Well take too","246.96","true"
"1700","Increase test sport","353.26","true"
"1701","Laugh from believe","236.20","true"
"1702","Manage heart place company","14.59","true"
"1703","Vote church poor","75.13","false"
"1704","Very forward","350.68","true"
"1705","Idea sign including into","77.25","false"
"1706","Civil southern politics perform","415.71","true"
"1707","With above goal idea","376.99","false"
"1708","Reflect he ago","379.42","false"
"1709","Son hear expert","107.06","false"
"1710","Out although behind","348.54","true"
"1711","Four remain first","163.93","false"
"1712","Probably address threat figure discover","341.22","true"
"1713","White miss","216.69","false"
"1714","Party surface story lot capital","41.81","true"
"1715","Be above imagine","490.74","false"
"1716","Mean another tree price","302.17","true"
"1717","Defense would until","145.65","true"
"1718","His same pattern","340.48","true"
"1719","Democrat final keep environment","172.96","true"
"1720","Shake will season people","105.21","false"
"1721","Admit wind","416.63","true"
"1722","Suffer behind improve soon","437.08","false"
"1723","Sort improve health way central","122.10","true"
"1724","Over also charge leg","231.22","false"
"1725","Population film","396.19","true"
"1726","Glass low under party since","380.60","false"
"1727","Spring mother draw spring","70.83","false"
"1728","Other join","91.44","false"
"1729","Attack never try","339.68","false"
"1730","Stay little three southern","63.56","false"
"1731","Thing mother red outside skin","399.49","false"
"1732","Prepare third","214.76","false"
"1733","Local really though hand size","334.22","true"
"1734","Require start professional","84.64","true"
"1735","Once will","97.04","true"
"1736","All ask analysis","172.18","false"
"1737","Anyone president explain town","124.23","true"
"1738","Look vote","442.83","false"
"1739","Base professor develop candidate","366.78","true"
"1740","Low election","205.64","false"
"1741","Us throw care","235.29","false"
"1742","Who Republican statement","333.70","true"
"1743","Huge gas finally might already","399.01","false"
"1744","Skin because sometimes","17.81","false"
"1745","Into together","179.70","true"
"1746","Program view","29.93","true"
"1747","Argue black camera","441.60","true"
"1748","Impact someone mother matter","52.31","false"
"1749","Thought could player","103.37","false"
"1750","Election nearly month happen feeling","89.68","true"
"1751","None raise bring its enter","218.76","false"
"1752","First single half similar","350.36","false"
"1753","Religious trade hotel full morning","160.10","false"
"1754","Science reason sing","56.57","false"
"1755","Factor study audience","430.99","false"
"1756","See through","364.89","false"
"1757","Area west size","217.28","false"
"1758","Treatment American fill design along","277.59","true"
"1759","Every number so born","60.93","true"
"1760","Million pay available image thought","380.87","false"
"1761","Action ever tax those collection","24.94","false"
"1762","Woman help","359.88","false"
"1763","Idea television hear be","112.67","true"
"1764","Hospital of community so","396.46","true"
"1765","Home short image kind politics","221.06","false"
"1766","Option movement design wide","50.39","false"
"1767","Politics allow","295.86","true"
"1768","Same mind leave hot","445.73","true"
"1769","Cultural time president life field","487.83","true"
"1770","Official above soldier","109.61","false"
"1771","Drive low manager road apply","390.49","true"
"1772","Manage wall forget somebody","370.83","false"
"1773","Wish center red","129.01","true"
"1774","Statement officer knowledge","411.81","true"
"1775","Help fill tree night","136.32","false"
"1776","Then support art","480.41","false"
"1777","Member material citizen","129.03","true"
"1778","Full his","485.58","false"
"1779","Whole your","84.90","false"
"1780","Top for treat blue though","484.88","true"
"1781","I good recognize condition together","255.04","false"
"1782","Tell bit account across","466.41","true"
"1783","Car land more particularly medical","224.91","false"
"1784","Those rule affect toward measure","350.58","true"
"1785","Indeed world","39.91","true"
"1786","Place democratic eight","473.22","false"
"1787","Happen play","262.84","false"
"1788","Expect record hundred person","130.13","true"
"1789","Modern fear","134.68","true"
"1790","Form common sell building","73.65","true"
"1791","Draw board I gun hour","345.17","false"
"1792","Risk yet animal role country","26.47","false"
"1793","Toward lawyer administration available","481.95","false"
"1794","Where game item soon work","166.51","true"
"1795","Night executive one maintain","21.42","true"
"1796","Type or compare","496.06","true"
"1797","Political forward nearly former","200.21","false"
"1798","Value people follow this show","149.14","false"
"1799","Remember young decision","393.90","true"
"1800","Message worker matter perform","350.37","false"
"1801","Son customer boy rule","277.47","false"
"1802","Human individual grow whether","270.24","true"
"1803","Carry already whom","293.91","false"
"1804","Take during water girl night","40.88","true"
"1805","Minute any nearly week decision","144.27","true"
"1806","Speak bill","350.92","false"
"1807","Character account security","377.03","true"
"1808","Area worry","431.25","true"
"1809","Unit owner pretty","37.86","false"
"1810","Yard identify nothing difficult member","379.94","false"
"1811","Market security organization","255.85","false"
"1812","Believe final sea me","306.34","true"
"1813","Anything room parent activity break","259.61","true"
"1814","Consumer wind trial act how","439.92","true"
"1815","Site outside","423.47","true"
"1816","Order argue military","351.82","true"
"1817","Available population last","215.35","true"
"1818","Successful order window apply remember","258.11","false"
"1819","His everything bill","77.82","false"
"1820","Son early simple not exist","466.83","false"
"1821","Spring seek second still peace","201.57","true"
"1822","Up two lead","187.88","true"
"1823","Not far per science its","255.71","false"
"1824","Available toward","87.40","false"
"1825","Strong office situation kind","2.58","false"
"1826","Young raise","316.63","true"
"1827","Sense evidence leader better","123.21","false"
"1828","Street personal without rock","25.46","false"
"1829","Area voice part dream","290.42","false"
"1830","Open yeah along policy","245.40","true"
"1831","Fall keep","496.48","false"
"1832","Start person information","437.35","true"
"1833","In tax where","72.60","true"
"1834","Body will enjoy tell","327.26","true"
"1835","Long change and","363.91","false"
"1836","Give those instead","102.25","true"
"1837","Specific happen","400.07","false"
"1838","Thousand artist special","266.21","false"
"1839","Window area simple my design","372.75","true"
"1840","Mention truth attorney point","180.73","true"
"1841","Never mean return down feel","129.90","false"
"1842","Anything a like beat help","196.21","true"
"1843","Air better kid game above","304.07","false"
"1844","Young resource method","428.73","false"
"1845","Player music music drug sense","378.12","false"
"1846","From table","101.60","false"
"1847","Hit now blood treatment","201.84","true"
"1848","Suggest away relate suffer future","104.84","false"
"1849","Wide medical focus lawyer power","173.82","true"
"1850","Whether house human","253.49","true"
"1851","Once above subject yes","69.50","true"
"1852","Item remain","372.81","true"
"1853","Interview food reason mother","465.00","true"
"1854","National opportunity practice call","84.38","true"
"1855","Bed reveal send","235.13","true"
"1856","Break cost everything","328.03","true"
"1857","Challenge apply","398.05","true"
"1858","Suddenly group","10.44","true"
"1859","I full","52.51","true"
"1860","Of election","5.15","false"
"1861","Third usually realize else","433.75","false"
"1862","Knowledge lay trouble involve","20.57","false"
"1863","Fall into","281.05","true"
"1864","Go structure government run","195.67","false"
"1865","Hit point thousand","496.30","false"
"1866","Rest visit year doctor","240.02","false"
"1867","Really foreign task relate","67.82","true"
"1868","Resource security claim","129.76","true"
"1869","Possible middle great artist","176.63","false"
"1870","Body long and current leader","8.85","true"
"1871","Gun often by every people","292.21","true"
"1872","Shake several physical training","181.35","true"
"1873","Different wind chair","307.28","false"
"1874","Find want quite","379.08","true"
"1875","Process in attorney raise","314.94","false"
"1876","Possible election","40.91","true"
"1877","Approach own military perhaps","461.97","true"
"1878","Energy actually son listen federal","451.27","false"
"1879","Line wrong often class degree","458.15","false"
"1880","Home few individual child","329.04","true"
"1881","Than hair many dark western","26.45","false"
"1882","Only although boy involve tonight","452.64","false"
"1883","Clear manage season American","224.99","false"
"1884","Require risk chance","192.12","true"
"1885","Police treat ahead candidate market","478.39","true"
"1886","Sign rather community pick between","153.74","false"
"1887","Them film avoid organization","107.32","false"
"1888","Civil son","258.62","false"
"1889","Dark could ok eye","205.99","true"
"1890","Return best me","321.05","false"
"1891","Environmental possible huge","197.40","true"
"1892","Keep reduce turn positive","361.09","false"
"1893","Full prepare","156.40","false"
"1894","And outside present","438.76","false"
"1895","Form ten rather contain relate","127.69","false"
"1896","Collection later recognize","96.35","false"
"1897","Contain art wide","256.08","false"
"1898","None deep natural","209.33","true"
"1899","Put dinner notice must","259.49","false"
"1900","Could good","83.22","false"
"1901","Open important","232.18","true"
"1902","Article so difficult","44.34","false"
"1903","To black","118.13","true"
"1904","Travel today seven lose","22.08","true"
"1905","Hotel owner pick","345.83","false"
"1906","Unit present success light","156.27","false"
"1907","Attorney community issue appear evidence","334.19","true"
"1908","Eight image rule","80.95","true"
"1909","Control not health","352.97","true"
"1910","Nearly least share","322.96","false"
"1911","Meet beat painting himself","391.98","true"
"1912","Need machine now","439.82","true"
"1913","Student want spring","424.76","true"
"1914","Generation movie out","178.32","false"
"1915","Usually contain back according","130.75","false"
"1916","Work analysis","294.83","false"
"1917","North discover apply","106.47","true"
"1918","Else she chance maybe","409.10","true"
"1919","Field office effect end former","323.83","false"
"1920","Partner establish TV issue","197.05","true"
"1921","Amount score","94.30","false"
"1922","Above visit","359.09","true"
"1923","Them factor open","166.35","false"
"1924","Each else any","427.09","false"
"1925","Somebody discussion various take with","42.23","false"
"1926","Four event idea knowledge","48.53","false"
"1927","Born work second","9.32","true"
"1928","Key style exactly","16.58","false"
"1929","Black technology may","261.56","true"
"1930","Support significant stay occur","491.85","true"
"1931","Hotel teach relationship other","160.28","true"
"1932","Very police society","427.14","false"
"1933","Person talk throughout","8.84","false"
"1934","Sort grow your writer performance","481.01","true"
"1935","She environment final prepare recognize","81.44","false"
"1936","All anyone between","357.63","false"
"1937","Identify cut","132.07","false"
"1938","Run do kid","94.41","true"
"1939","Full company five learn","499.94","true"
"1940","Amount different many whom director","410.70","false"
"1941","Usually measure nor party conference","311.30","false"
"1942","Almost try say","69.01","true"
"1943","Option fact nice","217.65","false"
"1944","Trial set develop half","74.06","false"
"1945","Nor actually provide something","253.12","true"
"1946","These force relationship ask","47.08","false"
"1947","Civil expert around production","64.78","true"
"1948","Whom break","351.86","true"
"1949","Green politics country","212.79","true"
"1950","Since return","410.11","true"
"1951","Research international stock","148.92","false"
"1952","Run compare face","213.23","true"
"1953","Take foot into return","407.60","true"
"1954","Song growth","195.54","true"
"1955","Collection why hundred whole baby","148.33","false"
"1956","Conference few along general","416.83","false"
"1957","Others when bad","222.95","false"
"1958","Character protect social","246.60","true"
"1959","Wait fire possible one","267.56","false"
"1960","Hour last","203.83","false"
"1961","Course media","237.18","true"
"1962","Skin prepare old open project","453.84","true"
"1963","Among budget guess down stock","184.83","true"
"1964","Walk main","447.77","false"
"1965","View town","185.23","true"
"1966","Note service rather million","136.13","false"
"1967","Child material","451.96","true"
"1968","Big yeah along","470.53","true"
"1969","Evening car although himself","69.38","false"
"1970","Program shake least rise lawyer","491.45","true"
"1971","Third important tonight event","350.73","true"
"1972","Campaign including data","500.82","true"
"1973","Increase behind environment business they","437.64","true"
"1974","Rather although rest","142.80","true"
"1975","Nor international present","102.83","false"
"1976","Environment former some difficult","127.79","true"
"1977","Take measure shake station","114.33","true"
"1978","Learn young one particularly","476.05","false"
"1979","Later moment instead new","305.96","false"
"1980","Series civil stand smile","305.73","false"
"1981","Past west station","137.91","false"
"1982","Drive detail drop pick write","252.49","true"
"1983","Receive interest effort fact total","169.12","false"
"1984","Fly themselves occur pull let","93.96","true"
"1985","Someone however feel between work","133.33","false"
"1986","Anything wish field affect another","190.51","true"
"1987","Contain happen most we","62.20","false"
"1988","History let","187.01","false"
"1989","Site dark","492.37","false"
"1990","Land answer add painting","380.59","false"
"1991","Final area indicate","443.22","false"
"1992","Care recognize production nor for","32.80","false"
"1993","Cup note service over family","47.97","true"
"1994","Up sister worker","16.36","true"
"1995","Five before always","431.14","false"
"1996","Million catch use describe","377.66","true"
"1997","System sure risk number","69.61","true"
"1998","I money model beyond everything","128.18","true"
"1999","Why effect feeling page mind","271.53","true"
